,nct_id,interventions,intervention_details,Intervention_Type,Intervention_Name,ngram
875,NCT04390464,Drug: Baricitinib,"Drug:Baricitinib:Baricitinib is administered orally once daily. It is licensed for treatment of rheumatoid arthritis, it is a relatively fast acting disease modifying anti-rheumatic drug and has the potential to be scaled up for use for a pandemic.",Drug,Baricitinib,Baricitinib
876,NCT04390594,Drug: Nafamostat Mesilate,"Drug:Nafamostat Mesilate:Nafamostat mesilate continuous intravenous injection. Daily dose ranging between 0.1 mg/kg/h and 0.2 mg/kg/h, based on the severity and underlying disease of the clinical trial participant. Administration for 10-14 days based on the severity and underlying disease of the clinical trial participant",Drug,Nafamostat Mesilate,Nafamostat
877,NCT04391101,Drug: Convalescent plasma,Drug:Convalescent plasma:400-500ml convalescent plasma,Drug,Convalescent plasma,Plasma
878,NCT04391127,Drug: Hydroxychloroquine,Drug:Hydroxychloroquine:Hydroxychloroquine: 400 mg PO every 12 hours for one day. Subsequently 200 mg every 12 hours per 4 more days.,Drug,Hydroxychloroquine,Hydroxychloroquine
879,NCT04391127,Drug: Ivermectin,Drug:Ivermectin:Ivermectin 12 mg PO every 24 hours for one day (in case of weight less than 80 kg) or 18 mg PO every 24 hours for one day (in case of weight over 80 kg) Subsequently this group will take two tablets of placebo 12 hrs after ivermectin ingestion and then one tablet of placebo each 12 hrs per 4 more days.,Drug,Ivermectin,Ivermectin
880,NCT04391179,Drug: Dipyridamole 100 Milligram(mg),Drug:Dipyridamole 100 Milligram(mg):Drug will be given for 14 days while in the hospital.,Drug,Dipyridamole 100 Milligram(mg),Dipyridamole
881,NCT04392128,Drug: Hydroxychloroquine Sulfate 200 MG [Plaquenil],"Drug:Hydroxychloroquine Sulfate 200 MG [Plaquenil]:Hydroxychloroquine is an anti-malarial drug also used as anti-inflammatory treatment for systemic lupus erythematosus and rheumatic disorders. HCQ also inhibits pH-dependant replication stages of diverse types of viruses including flavivirus, retrovirus and coronaviruses.",Drug,Hydroxychloroquine Sulfate 200 MG [Plaquenil],Hydroxychloroquine 200 Mg
882,NCT04392128,Drug: Hydroxychloroquine Sulfate 200 MG [Plaquenil],"Drug:Hydroxychloroquine Sulfate 200 MG [Plaquenil]:Hydroxychloroquine is an anti-malarial drug also used as anti-inflammatory treatment for systemic lupus erythematosus and rheumatic disorders. HCQ also inhibits pH-dependant replication stages of diverse types of viruses including flavivirus, retrovirus and coronaviruses.",Drug,Hydroxychloroquine Sulfate 200 MG [Plaquenil],Plaquenil
883,NCT04392128,Drug: Azithromycin 250 MG Oral Capsule,Drug:Azithromycin 250 MG Oral Capsule:Azithromycin is amacrolide antibiotic.,Drug,Azithromycin 250 MG Oral Capsule,Azithromycin 250 Mg
884,NCT04392128,Drug: Azithromycin 250 MG Oral Capsule,Drug:Azithromycin 250 MG Oral Capsule:Azithromycin is amacrolide antibiotic.,Drug,Azithromycin 250 MG Oral Capsule,Capsule
885,NCT04392141,Drug: Standard Treatment,Drug:Standard Treatment:Standard Treatment for COVID-19 based on National Recommendations,Drug,Standard Treatment,Standard Treatment
886,NCT04392141,Drug: Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Drug:Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions:Colchicine plus a Herbal extraction containing a Phenolic Monoterpene Fractions will be added to standard treatment in patients with COVID-19.,Drug,Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Fractions
887,NCT04392141,Drug: Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Drug:Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions:Colchicine plus a Herbal extraction containing a Phenolic Monoterpene Fractions will be added to standard treatment in patients with COVID-19.,Drug,Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Colchicine
888,NCT04392141,Drug: Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Drug:Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions:Colchicine plus a Herbal extraction containing a Phenolic Monoterpene Fractions will be added to standard treatment in patients with COVID-19.,Drug,Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Herbal
889,NCT04392141,Drug: Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Drug:Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions:Colchicine plus a Herbal extraction containing a Phenolic Monoterpene Fractions will be added to standard treatment in patients with COVID-19.,Drug,Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Phenolic
890,NCT04392141,Drug: Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Drug:Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions:Colchicine plus a Herbal extraction containing a Phenolic Monoterpene Fractions will be added to standard treatment in patients with COVID-19.,Drug,Oral administration of Colchicine plus Herbal Phenolic Monoterpene Fractions,Administration
891,NCT04392232,Drug: Convalescent Plasma,Drug:Convalescent Plasma:• Investigational Product o COVID-19 convalescent plasma will be obtained from an FDA-registered blood establishment (Hoxworth) that follows donor eligibility criteria and donor qualifications as outlined in section III.C.I of the Investigational COVID-19 Convalescent Plasma Guidance for Industry.,Drug,Convalescent Plasma,Plasma
892,NCT04392427,"Drug: Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days :","Drug:Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days ::Target population: any subject with COVID-19 PCR positive pharyngeal swab and referred to the above-mentioned quarantine without any comorbidities and no sensitivity or contraindication to the three drugs. Sample size: will depends on sequential analysis until a significant effect will be detected with a maximum of 100 subjects in each arm. Randomization: subjects will be allocated to either arm by block randomization method with sealed opaque envelops. Each block will include 10 subjects (to be allocated randomly as 5 in each group) Intervention: A) Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days",Drug,"Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days :",Ivermectin
893,NCT04392427,"Drug: Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days :","Drug:Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days ::Target population: any subject with COVID-19 PCR positive pharyngeal swab and referred to the above-mentioned quarantine without any comorbidities and no sensitivity or contraindication to the three drugs. Sample size: will depends on sequential analysis until a significant effect will be detected with a maximum of 100 subjects in each arm. Randomization: subjects will be allocated to either arm by block randomization method with sealed opaque envelops. Each block will include 10 subjects (to be allocated randomly as 5 in each group) Intervention: A) Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days",Drug,"Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days :",Ribavirin
894,NCT04392427,"Drug: Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days :","Drug:Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days ::Target population: any subject with COVID-19 PCR positive pharyngeal swab and referred to the above-mentioned quarantine without any comorbidities and no sensitivity or contraindication to the three drugs. Sample size: will depends on sequential analysis until a significant effect will be detected with a maximum of 100 subjects in each arm. Randomization: subjects will be allocated to either arm by block randomization method with sealed opaque envelops. Each block will include 10 subjects (to be allocated randomly as 5 in each group) Intervention: A) Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days",Drug,"Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days :",Combination
895,NCT04392427,"Drug: Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days :","Drug:Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days ::Target population: any subject with COVID-19 PCR positive pharyngeal swab and referred to the above-mentioned quarantine without any comorbidities and no sensitivity or contraindication to the three drugs. Sample size: will depends on sequential analysis until a significant effect will be detected with a maximum of 100 subjects in each arm. Randomization: subjects will be allocated to either arm by block randomization method with sealed opaque envelops. Each block will include 10 subjects (to be allocated randomly as 5 in each group) Intervention: A) Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days",Drug,"Treatment group: will receive a combination of Nitazoxanide, Ribavirin and Ivermectin for a duration of seven days :",Nitazoxanide
896,NCT04392531,Drug: Cyclosporine,"Drug:Cyclosporine:In the experimental group, cyclosporine will be started according to patient weight, and then increased depending on patient tolerance (monitoring renal function and blood pressure)",Drug,Cyclosporine,Cyclosporine
897,NCT04392713,Drug: Ivermectin 6 MG Oral Tablet (2 tablets),Drug:Ivermectin 6 MG Oral Tablet (2 tablets):12 mg single dose of Ivermectin will be given to intervention arm,Drug,Ivermectin 6 MG Oral Tablet (2 tablets),Ivermectin 6 Mg Oral Tablet
898,NCT04393051,Drug: Baricitinib Oral Tablet,"Drug:Baricitinib Oral Tablet:Baricitinib will be administered by oral route at different dosages according to age and kidney function. The drug will be administered for 14 days, unless occurrence of discontinuation criteria.",Drug,Baricitinib Oral Tablet,Baricitinib
899,NCT04393246,Drug: Dapagliflozin,"Drug:Dapagliflozin:Dapagliflozin is a sodium-glucose co-transporter 2 (SGLT-2) inhibitor. Dapagliflozin is licensed for use in the UK for treatment of Type II diabetes. Since this trial is evaluating Dapagliflozin in an unlicensed indication, it is being carried out under a Clinical Trial Authorisation (CTA)",Drug,Dapagliflozin,Dapagliflozin
900,NCT04393246,Drug: Ambrisentan,"Drug:Ambrisentan:Ambrisentan is an endothelin receptor antagonist, and is selective for the type A endothelin receptor (ETA). Ambrisentan was approved by the U.S. Food and Drug Administration (FDA) and the European Medicines Agency (EMA) and indicated for the treatment of pulmonary arterial hypertension.",Drug,Ambrisentan,Ambrisentan
901,NCT04393311,Drug: Ulinastatin,"Drug:Ulinastatin:Ulinastatin administered via IV infusion (200,000/infusion)",Drug,Ulinastatin,Ulinastatin
902,NCT04393792,Drug: Povidone-Iodine,Drug:Povidone-Iodine:0.23% three times daily (tds) for 3 days,Drug,Povidone-Iodine,Povidone
903,NCT04393792,Drug: Povidone-Iodine,Drug:Povidone-Iodine:0.23% three times daily (tds) for 3 days,Drug,Povidone-Iodine,Iodine
904,NCT04393792,Drug: Normal saline,Drug:Normal saline:0.9% three times daily (tds) for 3 days,Drug,Normal saline,Normal Saline
905,NCT04394117,Drug: Angiotensin Receptor Blockers,"Drug:Angiotensin Receptor Blockers:Angiotensin Receptor Blockers class have been in clinical use for more than 30 years for their cardiac and renal protective effects. ARBs mechanism of action is through selective inhibition of angiotensin II by competitive antagonism of the angiotensin receptor. ARBs displace angiotensin II from the angiotensin I receptor and produce their protective effects by reducing the downstream effects of angiotensin II-induced vasoconstriction, aldosterone release, catecholamine release, arginine vasopressin release, water intake, and hypertrophic response. The virus causing COVID-19, the SARS-CoV-2 virus binds to the extracellular portion of ACE2 expressed on type II alveolar cells in the lungs which is followed by internalization of ACE2 before downregulating membrane ACE2 expression. Both these components appear to require angiotensin receptor Type 1 (AT1R), and ARBs, which block the actions of AT1R, would reduce the severity of COVID-19 and reduce the duration of symptoms.",Drug,Angiotensin Receptor Blockers,Angiotensin Receptor Blockers
906,NCT04394182,Drug: Lopinavir/ritonavir,Drug:Lopinavir/ritonavir:100/400 mg/12h; 7-10 days,Drug,Lopinavir/ritonavir,Lopinavir
907,NCT04394182,Drug: Lopinavir/ritonavir,Drug:Lopinavir/ritonavir:100/400 mg/12h; 7-10 days,Drug,Lopinavir/ritonavir,Ritonavir
908,NCT04394182,Drug: Hydroxychloroquine,Drug:Hydroxychloroquine:200 mg/12h,Drug,Hydroxychloroquine,Hydroxychloroquine
909,NCT04394182,Drug: Azithromycin,"Drug:Azithromycin:500 mg/24h, 3 days",Drug,Azithromycin,Azithromycin
910,NCT04394182,Drug: Piperacillin/tazobactam,"Drug:Piperacillin/tazobactam:4 g / 0.5 g administered every 6-8 hours through a vein (directly into the bloodstream), for 5-14 days. Adjustment to kidney function",Drug,Piperacillin/tazobactam,Piperacillin/Tazobactam
911,NCT04394182,Drug: Low molecular weight heparin,Drug:Low molecular weight heparin:prophylactic doses,Drug,Low molecular weight heparin,Low Molecular Weight Heparin
912,NCT04394182,Drug: Corticosteroid injection,Drug:Corticosteroid injection:250mg x 3 boluses,Drug,Corticosteroid injection,Corticosteroid
913,NCT04394182,Drug: Tocilizumab,Drug:Tocilizumab:600mg single dose,Drug,Tocilizumab,Tocilizumab
914,NCT04394208,Drug: Silymarin,Drug:Silymarin:Silymarin Oral at a dose of 420 mg/day in 3 divided doses.,Drug,Silymarin,Silymarin
915,NCT04394377,Drug: Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed,Drug:Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed:Routine full anticoagulation strategy,Drug,Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed,Unfractionated Heparin
916,NCT04394377,Drug: Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed,Drug:Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed:Routine full anticoagulation strategy,Drug,Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed,Enoxaparin
917,NCT04394377,Drug: Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed,Drug:Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed:Routine full anticoagulation strategy,Drug,Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed,Rivaroxaban
918,NCT04394377,Drug: Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed,Drug:Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed:Routine full anticoagulation strategy,Drug,Group 1: Rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed,Group 1
919,NCT04394377,Drug: Group 2: control group with enoxaparin 40mg/d,Drug:Group 2: control group with enoxaparin 40mg/d:Usual standard of care and currently have no indication of full anticoagulation.,Drug,Group 2: control group with enoxaparin 40mg/d,Control
920,NCT04394377,Drug: Group 2: control group with enoxaparin 40mg/d,Drug:Group 2: control group with enoxaparin 40mg/d:Usual standard of care and currently have no indication of full anticoagulation.,Drug,Group 2: control group with enoxaparin 40mg/d,Group 2
921,NCT04394416,Drug: Imatinib,Drug:Imatinib:Therapeutic,Drug,Imatinib,Imatinib
922,NCT04394442,Drug: Hydroxychloroquine,Drug:Hydroxychloroquine:400mg BD first day then 200 mg BD for 5 days,Drug,Hydroxychloroquine,Hydroxychloroquine
923,NCT04395105,Drug: Dexamethasone (high dose),Drug:Dexamethasone (high dose):IV Dexamethasone administered once daily: 16 mg from day 1 to 5 and 8 mg from day 6 to 10,Drug,Dexamethasone (high dose),Dexamethasone
924,NCT04395170,Drug: Standard (specific) therapy for COVID-19,"Drug:Standard (specific) therapy for COVID-19:Standard therapy for COVID-19 according to the recommended pharmacological recommendations of the Colombian Association of Infectious Diseases - ACIN. This therapy is subject to changes that are defined by the Colombian Health Regulatory Authorities. To date, these therapies may include remdesivir, chloroquine, hydroxychloroquine, azithromycin.",Drug,Standard (specific) therapy for COVID-19,Specific
925,NCT04395768,Drug: Hydroxychloroquine,Drug:Hydroxychloroquine:Active comparator group will receive: a combination of 2 drugs and 3 dietary supplements,Drug,Hydroxychloroquine,Hydroxychloroquine
